subj,month,sex,MOTedu,MOTedulevel,MOTage,PVT.ED,PVT.score,MOTwork,MOTworkhours,FATwork,FATworkhours,SibsYN,Siblings,Siblings18,SibGroup,SibsDiscrete,Total.words,Log.Totalwords
41,17,M,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,13,2.6390573296152584
41,18,M,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,NA,NA
42,06,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,07,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,08,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,09,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,10,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,11,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
42,12,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,3,1.3862943611198906
42,13,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,1,0.6931471805599453
42,14,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,3,1.3862943611198906
42,15,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,7,2.0794415416798357
42,16,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,14,2.70805020110221
42,17,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,22,3.1354942159291497
42,18,F,Masters Degree,5,41,22,102.2,Home,0,Full-time,40,Y,1.0,1.0,One,One,NA,NA
43,06,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,07,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,08,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,09,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,10,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,11,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,12,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,1,0.6931471805599453
43,13,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,14,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,15,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,16,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,17,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
43,18,F,High School,1,23,16,113.2,Home,0,Full-time,40,N,0.0,0.0,None,None,0,0.0
44,06,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,0,0.0
44,07,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,0,0.0
44,08,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,09,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,10,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,11,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,12,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,13,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,1,0.6931471805599453
44,14,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,2,1.0986122886681098
44,15,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,2,1.0986122886681098
44,16,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,2,1.0986122886681098
44,17,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,9,2.302585092994046
44,18,F,Assoc Degree,3,37,25,98.0,Home,0,Full-time,40,Y,3.0,3.0,2+,Three,14,2.70805020110221
45,06,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,0,0.0
45,07,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,2,1.0986122886681098
45,08,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,3,1.3862943611198906
45,09,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,3,1.3862943611198906
45,10,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,4,1.6094379124341003
45,11,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,9,2.302585092994046
45,12,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,10,2.3978952727983707
45,13,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,21,3.091042453358316
45,14,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,21,3.091042453358316
45,15,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,1,0.6931471805599453
45,16,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,1,0.6931471805599453
45,17,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,5,1.791759469228055
45,18,M,Bachelors Degree,4,27,28,110.9,Home,0,Full-time,40,Y,1.0,1.0,One,One,7,2.0794415416798357
46,06,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,0,0.0
46,07,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,0,0.0
46,08,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,0,0.0
46,09,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,0,0.0
46,10,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,0,0.0
46,11,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,2,1.0986122886681098
46,12,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,NA,NA
46,13,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,1,0.6931471805599453
46,14,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,1,0.6931471805599453
46,15,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,4,1.6094379124341003
46,16,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,4,1.6094379124341003
46,17,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,10,2.3978952727983707
46,18,M,Bachelors Degree,4,31,21,118.1,Part-time,16,Other,NA,N,0.0,0.0,None,None,19,2.995732273553991
