subj,month,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score,Log.n
44,10,14,0.1917808219178082,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,2.70805020110221
44,11,52,0.3851851851851852,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.970291913552122
44,12,69,0.5227272727272727,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,4.248495242049359
44,13,40,0.5714285714285714,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.713572066704308
44,14,42,0.358974358974359,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.7612001156935624
44,15,125,0.6038647342995169,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,4.836281906951478
44,16,112,0.6511627906976745,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,4.727387818712341
44,17,24,0.38095238095238093,F,Assoc Degree,Home,0,Full-time,40,3.0,3.0,Y,2+,Three,3,37,25,98.0,3.2188758248682006
45,06,97,0.7238805970149254,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.584967478670572
45,07,168,0.8936170212765957,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,5.1298987149230735
45,08,27,0.391304347826087,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,3.332204510175204
45,09,59,0.5086206896551724,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.0943445622221
45,10,16,0.41025641025641024,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,2.833213344056216
45,11,47,0.47959183673469385,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,3.871201010907891
45,12,86,0.5308641975308642,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.465908118654584
45,13,68,0.5811965811965812,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.23410650459726
45,14,68,0.5528455284552846,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.23410650459726
45,15,194,0.8398268398268398,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,5.272999558563747
45,16,111,0.6306818181818182,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.718498871295094
45,17,71,0.6339285714285714,M,Bachelors Degree,Home,0,Full-time,40,1.0,1.0,Y,One,One,4,27,28,110.9,4.276666119016055
46,06,36,0.5538461538461539,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,3.6109179126442243
46,07,29,0.4603174603174603,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,3.4011973816621555
46,08,120,0.718562874251497,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.795790545596741
46,09,60,0.6818181818181818,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.110873864173311
46,10,24,0.75,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,3.2188758248682006
46,11,60,0.8,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.110873864173311
46,12,105,0.7954545454545454,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.663439094112067
46,13,132,0.868421052631579,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.890349128221754
46,14,129,0.8657718120805369,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.867534450455582
46,15,60,0.8450704225352113,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.110873864173311
46,16,64,0.7111111111111111,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,4.174387269895637
46,17,148,0.7254901960784313,M,Bachelors Degree,Part-time,16,Other,NA,0.0,0.0,N,None,None,4,31,21,118.1,5.003946305945459
